Tx->Rx | Rx->Tx
32  32 |       
EC  EC |       
05  05 |       
92  92 |       
D3  D3 |       
CE  CE |       
98  98 |       
1A  1A |       
C9  C9 |       
35  35 |       
32  32 |       
F5  F5 |       
71  71 |       
76  76 |       
F1  F1 |       
79  79 |       
FD  FD |       
3A  3A |       
96  96 |       
B8  B8 |       
76  76 |       
CA  CA |       
35  35 |       
09  09 |       
8D  8D |       
79  79 |       
22  22 |       
26  26 |       
89  89 |       
65  65 |       
DF  DF |       
45  45 |       
47  47 |       
07  07 |       
6E  6E |       
51  51 |       
8E  8E |       
AF  AF |       
9C  9C |       
E1  E1 |       
D6  D6 |       
7A  7A |       
32  32 |       
E6  E6 |       
42  42 |       
16  16 |       
7D  7D |       
5D  5D |       
9C  9C |       
74  74 |       
9E  9E |       
A8  A8 |       
C9  C9 |       
52  52 |       
13  13 |       
28  28 |       
96  96 |       
B4  B4 |       
1C  1C |       
6B  6B |       
66  66 |       
09  09 |       
22  22 |       
89  89 |       
A0  A0 |       
57  57 |       
01  01 |       
A6  A6 |       
7A  7A |       
E9  E9 |       
F4  F4 |       
31  31 |       
71  71 |       
EE  EE |       
F1  F1 |       
50  50 |       
1A  1A |       
C8  C8 |       
9A  9A |       
32  32 |       
D2  D2 |       
2F  2F |       
1B  1B |       
43  43 |       
5B  5B |       
C2  C2 |       
EF  EF |       
F3  F3 |       
FB  FB |       
73  73 |       
7A  7A |       
36  36 |       
C3  C3 |       
6C  6C |       
EF  EF |       
A5  A5 |       
2B  2B |       
CE  CE |       
A6  A6 |       
89  89 |       
4B  4B |       
53  53 |       
60  60 |       
34  34 |       
AC  AC |       
4C  4C |       
01  01 |       
0C  0C |       
18  18 |       
02  02 |       
18  18 |       
82  82 |       
90  90 |       
E0  E0 |       
96  96 |       
00  00 |       
14  14 |       
9B  9B |       
90  90 |       
4D  4D |       
99  99 |       
B6  B6 |       
90  90 |       
8D  8D |       
19  19 |       
CE  CE |       
6E  6E |       
57  57 |       
35  35 |       
6D  6D |       
24  24 |       
88  88 |       
1E  1E |       
BC  BC |       
F2  F2 |       
74  74 |       
57  57 |       
36  36 |       
91  91 |       
A4  A4 |       
E3  E3 |       
74  74 |       
9E  9E |       
AE  AE |       
30  30 |       
D5  D5 |       
A0  A0 |       
1B  1B |       
04  04 |       
A8  A8 |       
40  40 |       
C1  C1 |       
36  36 |       
4A  4A |       
A0  A0 |       
4C  4C |       
04  04 |       
39  39 |       
28  28 |       
8B  8B |       
14  14 |       
BA  BA |       
25  25 |       
A6  A6 |       
00  00 |       
86  86 |       
86  86 |       
26  26 |       
A8  A8 |       
42  42 |       
06  06 |       
20  20 |       
8D  8D |       
09  09 |       
29  29 |       
36  36 |       
43  43 |       
11  11 |       
A7  A7 |       
17  17 |       
77  77 |       
15  15 |       
9E  9E |       
6B  6B |       
55  55 |       
DB  DB |       
8A  8A |       
60  60 |       
65  65 |       
AE  AE |       
3B  3B |       
67  67 |       
6D  6D |       
A2  A2 |       
E4  E4 |       
CF  CF |       
4C  4C |       
D7  D7 |       
DF  DF |       
F7  F7 |       
3E  3E |       
7B  7B |       
DB  DB |       
F1  F1 |       
FB  FB |       
36  36 |       
88  88 |       
AC  AC |       
6A  6A |       
5E  5E |       
80  80 |       
35  35 |       
99  99 |       
A4  A4 |       
F1  F1 |       
75  75 |       
16  16 |       
A2  A2 |       
8F  8F |       
36  36 |       
FB  FB |       
B8  B8 |       
AB  AB |       
92  92 |       
FC  FC |       
AE  AE |       
44  44 |       
EA  EA |       
C3  C3 |       
D5  D5 |       
F1  F1 |       
A5  A5 |       
E8  E8 |       
C7  C7 |       
B5  B5 |       
1D  1D |       
8B  8B |       
BB  BB |       
96  96 |       
C5  C5 |       
1A  1A |       
B3  B3 |       
A1  A1 |       
76  76 |       
41  41 |       
CF  CF |       
3B  3B |       
07  07 |       
27  27 |       
5E  5E |       
58  58 |       
1D  1D |       
A7  A7 |       
26  26 |       
C5  C5 |       
FC  FC |       
CF  CF |       
D1  D1 |       
F9  F9 |       
E7  E7 |       
8F  8F |       
E9  E9 |       
61  61 |       
D0  D0 |       
56  56 |       
B7  B7 |       
CC  CC |       
2F  2F |       
0F  0F |       
DF  DF |       
F0  F0 |       
59  59 |       
EC  EC |       
72  72 |       
FD  FD |       
BE  BE |       
5B  5B |       
13  13 |       
B9  B9 |       
33  33 |       
D3  D3 |       
35  35 |       
AA  AA |       
9A  9A |       
4C  4C |       
46  46 |       
A6  A6 |       
F6  F6 |       
02  02 |       
E0  E0 |       
CF  CF |       
4C  4C |       
CD  CD |       
B5  B5 |       
E7  E7 |       
F3  F3 |       
7C  7C |       
DE  DE |       
AE  AE |       
2E  2E |       
3D  3D |       
33  33 |       
E3  E3 |       
D9  D9 |       
31  31 |       
40  40 |       
9B  9B |       
55  55 |       
6A  6A |       
E3  E3 |       
BB  BB |       
CF  CF |       
E9  E9 |       
C1  C1 |       
21  21 |       
DD  DD |       
19  19 |       
CF  CF |       
5E  5E |       
66  66 |       
5D  5D |       
DC  DC |       
FE  FE |       
C5  C5 |       
9E  9E |       
1E  1E |       
3E  3E |       
8F  8F |       
2A  2A |       
F3  F3 |       
0C  0C |       
5E  5E |       
D6  D6 |       
CB  CB |       
04  04 |       
34  34 |       
69  69 |       
85  85 |       
7A  7A |       
FE  FE |       
47  47 |       
AF  AF |       
E8  E8 |       
E0  E0 |       
9A  9A |       
7D  7D |       
5D  5D |       
FC  FC |       
E0  E0 |       
30  30 |       
C7  C7 |       
6C  6C |       
79  79 |       
F5  F5 |       
D5  D5 |       
A7  A7 |       
D3  D3 |       
9E  9E |       
1B  1B |       
63  63 |       
B4  B4 |       
A0  A0 |       
17  17 |       
2B  2B |       
5C  5C |       
B5  B5 |       
97  97 |       
9E  9E |       
2E  2E |       
7C  7C |       
DE  DE |       
9E  9E |       
10  10 |       
7C  7C |       
BB  BB |       
4B  4B |       
19  19 |       
0C  0C |       
06  06 |       
A9  A9 |       
1C  1C |       
F1  F1 |       
AE  AE |       
71  71 |       
5A  5A |       
67  67 |       
A5  A5 |       
3A  3A |       
4C  4C |       
73  73 |       
72  72 |       
28  28 |       
D2  D2 |       
46  46 |       
9A  9A |       
88  88 |       
55  55 |       
25  25 |       
63  63 |       
BE  BE |       
24  24 |       
2A  2A |       
45  45 |       
6F  6F |       
86  86 |       
E5  E5 |       
E1  E1 |       
D1  D1 |       
85  85 |       
69  69 |       
A6  A6 |       
7A  7A |       
03  03 |       
18  18 |       
FB  FB |       
39  39 |       
3B  3B |       
2C  2C |       
5C  5C |       
DD  DD |       
1C  1C |       
D1  D1 |       
D9  D9 |       
CF  CF |       
D3  D3 |       
CB  CB |       
EC  EC |       
F2  F2 |       
6C  6C |       
06  06 |       
B0  B0 |       
26  26 |       
A5  A5 |       
CF  CF |       
4C  4C |       
B5  B5 |       
52  52 |       
5A  5A |       
B9  B9 |       
9E  9E |       
CE  CE |       
3E  3E |       
A9  A9 |       
AF  AF |       
60  60 |       
F1  F1 |       
FD  FD |       
0C  0C |       
6B  6B |       
A5  A5 |       
12  12 |       
52  52 |       
A4  A4 |       
0D  0D |       
03  03 |       
4A  4A |       
80  80 |       
40  40 |       
0E  0E |       
89  89 |       
4C  4C |       
09  09 |       
74  74 |       
24  24 |       
C0  C0 |       
00  00 |       
2A  2A |       
40  40 |       
CF  CF |       
5A  5A |       
58  58 |       
66  66 |       
66  66 |       
F1  F1 |       
9E  9E |       
83  83 |       
25  25 |       
C0  C0 |       
36  36 |       
48  48 |       
14  14 |       
DC  DC |       
A2  A2 |       
9C  9C |       
A8  A8 |       
B5  B5 |       
2E  2E |       
93  93 |       
64  64 |       
0D  0D |       
31  31 |       
A0  A0 |       
13  13 |       
41  41 |       
63  63 |       
16  16 |       
53  53 |       
48  48 |       
11  11 |       
43  43 |       
75  75 |       
03  03 |       
04  04 |       
22  22 |       
E0  E0 |       
30  30 |       
DE  DE |       
CC  CC |       
1E  1E |       
D2  D2 |       
4B  4B |       
02  02 |       
5B  5B |       
40  40 |       
55  55 |       
19  19 |       
56  56 |       
81  81 |       
95  95 |       
5C  5C |       
8A  8A |       
D4  D4 |       
96  96 |       
48  48 |       
51  51 |       
28  28 |       
B5  B5 |       
2C  2C |       
49  49 |       
B1  B1 |       
B9  B9 |       
46  46 |       
D5  D5 |       
96  96 |       
D3  D3 |       
58  58 |       
79  79 |       
7D  7D |       
5D  5D |       
DC  DC |       
3D  3D |       
39  39 |       
73  73 |       
09  09 |       
F4  F4 |       
E4  E4 |       
35  35 |       
4B  4B |       
86  86 |       
99  99 |       
EB  EB |       
9D  9D |       
80  80 |       
6B  6B |       
13  13 |       
B6  B6 |       
3B  3B |       
4D  4D |       
63  63 |       
F3  F3 |       
9F  9F |       
45  45 |       
F3  F3 |       
BE  BE |       
3F  3F |       
52  52 |       
05  05 |       
CB  CB |       
AA  AA |       
61  61 |       
22  22 |       
69  69 |       
88  88 |       
00  00 |       
63  63 |       
52  52 |       
5A  5A |       
00  00 |       
10  10 |       
4C  4C |       
06  06 |       
00  00 |       
00  00 |       
C6  C6 |       
2A  2A |       
29  29 |       
12  12 |       
50  50 |       
89  89 |       
5C  5C |       
AA  AA |       
29  29 |       
A2  A2 |       
54  54 |       
96  96 |       
4A  4A |       
47  47 |       
44  44 |       
47  47 |       
45  45 |       
65  65 |       
DF  DF |       
C7  C7 |       
DF  DF |       
D3  D3 |       
1E  1E |       
AE  AE |       
5A  5A |       
E5  E5 |       
EC  EC |       
F2  F2 |       
31  31 |       
AD  AD |       
61  61 |       
E1  E1 |       
BE  BE |       
39  39 |       
D6  D6 |       
C8  C8 |       
35  35 |       
99  99 |       
69  69 |       
E7  E7 |       
4C  4C |       
0D  0D |       
64  64 |       
9B  9B |       
89  89 |       
7A  7A |       
F8  F8 |       
7B  7B |       
BC  BC |       
DF  DF |       
3F  3F |       
A3  A3 |       
A5  A5 |       
BB  BB |       
E1  E1 |       
DF  DF |       
23  23 |       
49  49 |       
27  27 |       
97  97 |       
B1  B1 |       
47  47 |       
1C  1C |       
F6  F6 |       
33  33 |       
13  13 |       
7D  7D |       
5E  5E |       
63  63 |       
11  11 |       
92  92 |       
9C  9C |       
BD  BD |       
39  39 |       
98  98 |       
A6  A6 |       
47  47 |       
19  19 |       
A5  A5 |       
46  46 |       
30  30 |       
D1  D1 |       
D5  D5 |       
C8  C8 |       
95  95 |       
26  26 |       
98  98 |       
AF  AF |       
36  36 |       
5D  5D |       
64  64 |       
CE  CE |       
9E  9E |       
6B  6B |       
CC  CC |       
1C  1C |       
D1  D1 |       
5A  5A |       
64  64 |       
A9  A9 |       
82  82 |       
0D  0D |       
71  71 |       
D6  D6 |       
BE  BE |       
8A  8A |       
2E  2E |       
3D  3D |       
DE  DE |       
2A  2A |       
03  03 |       
59  59 |       
43  43 |       
0C  0C |       
74  74 |       
CF  CF |       
4C  4C |       
E9  E9 |       
02  02 |       
D6  D6 |       
57  57 |       
67  67 |       
1F  1F |       
5E  5E |       
6F  6F |       
56  56 |       
B8  B8 |       
EF  EF |       
9D  9D |       
ED  ED |       
AE  AE |       
3B  3B |       
E7  E7 |       
59  59 |       
65  65 |       
D6  D6 |       
CC  CC |       
56  56 |       
8C  8C |       
C6  C6 |       
EC  EC |       
21  21 |       
B9  B9 |       
29  29 |       
CB  CB |       
06  06 |       
10  10 |       
98  98 |       
8A  8A |       
24  24 |       
1B  1B |       
40  40 |       
C4  C4 |       
C1  C1 |       
08  08 |       
62  62 |       
A2  A2 |       
18  18 |       
EA  EA |       
46  46 |       
00  00 |       
30  30 |       
1D  1D |       
C6  C6 |       
2F  2F |       
42  42 |       
B2  B2 |       
5B  5B |       
33  33 |       
07  07 |       
AE  AE |       
43  43 |       
C3  C3 |       
A2  A2 |       
CE  CE |       
77  77 |       
A0  A0 |       
64  64 |       
ED  ED |       
26  26 |       
6F  6F |       
49  49 |       
1C  1C |       
D2  D2 |       
1A  1A |       
01  01 |       
82  82 |       
1A  1A |       
60  60 |       
00  00 |       
A2  A2 |       
12  12 |       
42  42 |       
74  74 |       
49  49 |       
2A  2A |       
B7  B7 |       
9A  9A |       
22  22 |       
4A  4A |       
06  06 |       
90  90 |       
03  03 |       
02  02 |       
5C  5C |       
96  96 |       
08  08 |       
15  15 |       
32  32 |       
55  55 |       
B3  B3 |       
36  36 |       
E8  E8 |       
42  42 |       
92  92 |       
F8  F8 |       
BA  BA |       
B9  B9 |       
EC  EC |       
F3  F3 |       
5C  5C |       
D7  D7 |       
6E  6E |       
2C  2C |       
03  03 |       
1D  1D |       
B1  B1 |       
DF  DF |       
3B  3B |       
1A  1A |       
2E  2E |       
4C  4C |       
B5  B5 |       
C9  C9 |       
7D  7D |       
5D  5D |       
7F  7F |       
7F  7F |       
C7  C7 |       
F7  F7 |       
3C  3C |       
7D  7D |       
5E  5E |       
C6  C6 |       
06  06 |       
36  36 |       
F2  F2 |       
04  04 |       
F3  F3 |       
BA  BA |       
EF  EF |       
8E  8E |       
BB  BB |       
AB  AB |       
2D  2D |       
A3  A3 |       
9B  9B |       
E7  E7 |       
FE  FE |       
AE  AE |       
6B  6B |       
C3  C3 |       
EE  EE |       
DF  DF |       
CC  CC |       
3D  3D |       
3F  3F |       
3B  3B |       
C9  C9 |       
CE  CE |       
3B  3B |       
7A  7A |       
F3  F3 |       
EA  EA |       
B3  B3 |       
B3  B3 |       
CB  CB |       
AE  AE |       
09  09 |       
7D  7D |       
5E  5E |       
9B  9B |       
C7  C7 |       
BB  BB |       
B3  B3 |       
E7  E7 |       
7D  7D |       
5D  5D |       
DF  DF |       
9A  9A |       
F3  F3 |       
F3  F3 |       
A2  A2 |       
7E  7E |       
       | 7E  7E
       | 03  03
       | AA  AA
       | A9  A9
       | 7E  7E
7E  7E |       
03  03 |       
00  00 |       
03  03 |       
02  02 |       
03  03 |       
E8  E8 |       
7D  7D |       
5E  5E |       
EF  EF |       
2F  2F |       
92  92 |       
F4  F4 |       
6B  6B |       
BF  BF |       
DC  DC |       
F9  F9 |       
3F  3F |       
74  74 |       
F5  F5 |       
B0  B0 |       
C7  C7 |       
CB  CB |       
3D  3D |       
77  77 |       
F3  F3 |       
DD  DD |       
A7  A7 |       
A7  A7 |       
18  18 |       
6D  6D |       
62  62 |       
D5  D5 |       
F3  F3 |       
1C  1C |       
1E  1E |       
47  47 |       
BB  BB |       
81  81 |       
E3  E3 |       
C7  C7 |       
57  57 |       
24  24 |       
9D  9D |       
6D  6D |       
3F  3F |       
77  77 |       
91  91 |       
B0  B0 |       
B9  B9 |       
33  33 |       
D3  D3 |       
35  35 |       
A7  A7 |       
34  34 |       
99  99 |       
A6  A6 |       
4D  4D |       
E8  E8 |       
D1  D1 |       
70  70 |       
F3  F3 |       
D3  D3 |       
35  35 |       
D3  D3 |       
87  87 |       
B7  B7 |       
C8  C8 |       
F3  F3 |       
7A  7A |       
39  39 |       
8E  8E |       
FF  FF |       
00  00 |       
53  53 |       
87  87 |       
6F  6F |       
07  07 |       
93  93 |       
DD  DD |       
F1  F1 |       
CC  CC |       
9D  9D |       
CE  CE |       
5E  5E |       
9D  9D |       
F9  F9 |       
BD  BD |       
15  15 |       
87  87 |       
A1  A1 |       
CB  CB |       
F4  F4 |       
95  95 |       
C9  C9 |       
1D  1D |       
FF  FF |       
00  00 |       
39  39 |       
67  67 |       
36  36 |       
1B  1B |       
5E  5E |       
2F  2F |       
27  27 |       
57  57 |       
5F  5F |       
25  25 |       
BF  BF |       
43  43 |       
F3  F3 |       
FB  FB |       
F5  F5 |       
6A  6A |       
71  71 |       
F9  F9 |       
BF  BF |       
69  69 |       
F3  F3 |       
BA  BA |       
66  66 |       
93  93 |       
CD  CD |       
2A  2A |       
6D  6D |       
1C  1C |       
B9  B9 |       
5B  5B |       
F5  F5 |       
BC  BC |       
8F  8F |       
63  63 |       
D1  D1 |       
E7  E7 |       
97  97 |       
35  35 |       
DF  DF |       
CE  CE |       
00  00 |       
56  56 |       
1B  1B |       
63  63 |       
CF  CF |       
AE  AE |       
B4  B4 |       
9F  9F |       
4E  4E |       
7C  7C |       
DB  DB |       
